mol_pred_loaded,mol_true_loaded,mol_cond_loaded,sanitization,inchi_convertible,all_atoms_connected,no_radicals,molecular_formula,molecular_bonds,double_bond_stereochemistry,tetrahedral_chirality,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,rmsd_≤_2å,passes_valence_checks,passes_kekulization,no_radicals_before_sanitization,inchi_crystal_valid,inchi_docked_valid,inchi_crystal,inchi_docked,inchi_overall,inchi_version,hydrogens,net_charge,protons,stereo_sp3,stereo_sp3_inverted,stereo_type,stereochemistry_preserved,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,num_h_added,mol_pred_energy,ensemble_avg_energy,energy_ratio,smallest_distance_protein,num_pairwise_clashes_protein,most_extreme_ligand_atom_id_protein,most_extreme_protein_atom_id_protein,most_extreme_ligand_element_protein,most_extreme_protein_element_protein,most_extreme_ligand_vdw_protein,most_extreme_protein_vdw_protein,most_extreme_sum_radii_protein,most_extreme_distance_protein,most_extreme_sum_radii_scaled_protein,most_extreme_relative_distance_protein,most_extreme_clash_protein,smallest_distance_organic_cofactors,not_too_far_away_organic_cofactors,num_pairwise_clashes_organic_cofactors,most_extreme_ligand_atom_id_organic_cofactors,most_extreme_protein_atom_id_organic_cofactors,most_extreme_ligand_element_organic_cofactors,most_extreme_protein_element_organic_cofactors,most_extreme_ligand_vdw_organic_cofactors,most_extreme_protein_vdw_organic_cofactors,most_extreme_sum_radii_organic_cofactors,most_extreme_distance_organic_cofactors,most_extreme_sum_radii_scaled_organic_cofactors,most_extreme_relative_distance_organic_cofactors,most_extreme_clash_organic_cofactors,smallest_distance_inorganic_cofactors,not_too_far_away_inorganic_cofactors,num_pairwise_clashes_inorganic_cofactors,most_extreme_ligand_atom_id_inorganic_cofactors,most_extreme_protein_atom_id_inorganic_cofactors,most_extreme_ligand_element_inorganic_cofactors,most_extreme_protein_element_inorganic_cofactors,most_extreme_ligand_vdw_inorganic_cofactors,most_extreme_protein_vdw_inorganic_cofactors,most_extreme_sum_radii_inorganic_cofactors,most_extreme_distance_inorganic_cofactors,most_extreme_sum_radii_scaled_inorganic_cofactors,most_extreme_relative_distance_inorganic_cofactors,most_extreme_clash_inorganic_cofactors,smallest_distance_waters,not_too_far_away_waters,num_pairwise_clashes_waters,most_extreme_ligand_atom_id_waters,most_extreme_protein_atom_id_waters,most_extreme_ligand_element_waters,most_extreme_protein_element_waters,most_extreme_ligand_vdw_waters,most_extreme_protein_vdw_waters,most_extreme_sum_radii_waters,most_extreme_distance_waters,most_extreme_sum_radii_scaled_waters,most_extreme_relative_distance_waters,most_extreme_clash_waters,volume_overlap_protein,volume_overlap_organic_cofactors,volume_overlap_inorganic_cofactors,volume_overlap_waters,rmsd,kabsch_rmsd,centroid_distance,mol_id
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C10H24N5O7P/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(22-10)1-21-23(18,19)20/h4-10,12-14,16-20,23H,1-3,11H2/t4-,5+,6-,7-,8+,9-,10-/m1/s1","InChI=1S/C10H14N5O7P/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(22-10)1-21-23(18,19)20/h2-4,6-7,10,16-17H,1H2,(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1",False,True,False,True,True,False,True,True,False,25,0.9938008117938911,1.0073432877336852,0,0,38,1.0021473377277137,0,190,1.0042041120044471,0,25,38,190,1,1,1.4952592188061109e-05,0,0,,0,0,,14,115.84718584552344,75.3002289395249,1.5384705661195612,1.3754925154285653,7,3,5705,C,C,1.7,1.7,3.4,1.3754925154285653,3.4,0.40455662218487215,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.08834055377660577,,,,38.96989728935713,1.3603492980939127,38.832437559026715,4uuw_1_AMP_0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C4H12N4O3/c5-3(10)6-1-2(9)8-4(11)7-1/h1-4,6-11H,5H2/t1-,2+,3+,4-/m0/s1","InChI=1S/C4H6N4O3/c5-3(10)6-1-2(9)8-4(11)7-1/h1H,(H3,5,6,10)(H2,7,8,9,11)/t1-/m0/s1",False,True,False,True,True,False,True,True,False,11,0.9957095405255295,1.0050548885205683,0,0,15,0.9997653591122941,0,29,0.7569895277308474,0,11,15,29,0,0,,0,0,,0,0,,6,53.73135129132405,31.441941294685133,1.7089069274614626,0.5357113681825321,7,2,747,O,C,1.55,1.7,3.25,0.5357113681825321,3.25,0.1648342671330868,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.21500777604976673,,,,12.216034704064535,0.9802732102486015,11.874647482579737,2q37_1_3AL_0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C15H34N2O17P2/c18-3-5-8(20)10(22)12(24)14(32-5)33-36(28,29)34-35(26,27)30-4-6-9(21)11(23)13(31-6)17-2-1-7(19)16-15(17)25/h5-16,18-29,35-36H,1-4H2/t5-,6-,7-,8+,9-,10+,11-,12-,13-,14-,15-/m1/s1","InChI=1S/C15H24N2O17P2/c18-3-5-8(20)10(22)12(24)14(32-5)33-36(28,29)34-35(26,27)30-4-6-9(21)11(23)13(31-6)17-2-1-7(19)16-15(17)25/h1-2,5-6,8-14,18,20-24H,3-4H2,(H,26,27)(H,28,29)(H,16,19,25)/t5-,6-,8+,9-,10+,11-,12-,13-,14-/m1/s1",False,True,False,True,True,False,True,True,False,38,0.9854053449553826,1.006804742713536,0,0,58,1.0097972216184532,0,534,1.0000167222665193,0,38,58,534,1,1,3.4493343263407306e-05,5,5,0.29265602193080653,0,0,,24,155.1065655016001,68.68710046258812,2.2581614954918963,2.325847142440792,0,30,236,O,O,1.55,1.55,3.1,2.325847142440792,3.1,0.7502732717550942,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.03617478510028653,,,,21.530635507986702,2.456105463863688,19.705254820545687,3inr_1_GDU_0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C10H20FN5O3/c11-1-4-6(17)7(18)10(19-4)16-3-15-5-8(12)13-2-14-9(5)16/h4-10,13-15,17-18H,1-3,12H2/t4-,5-,6-,7-,8+,9-,10-/m1/s1","InChI=1S/C10H12FN5O3/c11-1-4-6(17)7(18)10(19-4)16-3-15-5-8(12)13-2-14-9(5)16/h2-4,6-7,10,17-18H,1H2,(H2,12,13,14)/t4-,6-,7-,10-/m1/s1",False,True,False,True,True,False,True,True,False,21,0.9866806544270406,1.0084776056697946,0,0,31,1.0202937817088609,0,119,1.0074802610844344,0,21,31,119,1,1,8.895819856413745e-06,0,0,,0,0,,12,102.7335068416603,72.95119784280998,1.4082497598329107,2.6015916013087046,0,2,4290,N,N,1.6,1.6,3.2,2.684811954308908,3.2,0.8390037357215337,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.039247943595769684,,,,33.31388763685578,0.7741899501180709,33.162284666017406,2v7v_1_5FD_0
True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C4H10O4/c5-3(6)1-2-4(7)8/h3-8H,1-2H2","InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",False,True,False,True,True,True,True,True,True,7,0.9973943997078085,1.0057116825130463,0,0,8,0.9953119360391143,0,13,1.0425389631602293,0,7,8,13,0,0,,0,0,,0,0,,6,9.99711806170022,4.434802450467652,2.2542420261912723,2.0399607324652096,1,2,686,O,O,1.55,1.55,3.1,2.0399607324652096,3.1,0.6580518491823256,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.07803180914512922,,,,5.5179547293358615,0.8858010267939577,5.170454887900337,1hg0_1_SIN_1
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C17H39O8P/c1-3-5-7-9-11-16(18)23-13-15(14-24-26(20,21)22)25-17(19)12-10-8-6-4-2/h15-22,26H,3-14H2,1-2H3/t15-,16-,17-/m1/s1","InChI=1S/C17H33O8P/c1-3-5-7-9-11-16(18)23-13-15(14-24-26(20,21)22)25-17(19)12-10-8-6-4-2/h15H,3-14H2,1-2H3,(H2,20,21,22)/t15-/m1/s1",False,True,False,True,True,False,True,True,False,25,0.9765757791389107,1.0191390798586941,0,0,30,1.0117821710759316,0,270,0.9816035356459537,0,25,30,270,0,0,,0,0,,0,0,,33,69.33103487092221,21.278833180076784,3.258216006685759,1.2464285539091269,15,0,936,C,C,1.7,1.7,3.4,1.2464285539091269,3.4,0.3665966335026844,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.10847606499780413,,,,6.071103224671393,2.5483842945232507,2.160656026726236,2ze9_1_PD7_0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C9H24N2O12P2/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(22-8)3-21-25(19,20)23-24(16,17)18/h4-10,12-20,24-25H,1-3H2/t4-,5-,6-,7-,8-,9-/m1/s1","InChI=1S/C9H14N2O12P2/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(22-8)3-21-25(19,20)23-24(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,19,20)(H,10,12,15)(H2,16,17,18)/t4-,6-,7-,8-/m1/s1",False,True,False,True,True,False,True,True,False,26,0.9890624386620491,1.00642191896873,0,0,40,1.005198748270266,0,234,0.9971139144784973,0,26,40,234,1,1,3.373226406938601e-05,0,0,,0,0,,14,68.7341089440031,35.98032889849326,1.9103246426099638,1.082348502100871,16,11,1848,O,C,1.55,1.7,3.25,1.082348502100871,3.25,0.33303030833872954,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.13146806000337097,,,,4.143144995097323,1.21194886912982,2.3936612346244845,4phr_1_UDP_0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C11H22N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h7-11,13-15H,1-6,12H2/t7-,8-,9-,10-/m0/s1","InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1",False,True,False,True,True,False,True,True,False,16,0.9883225303075129,1.012500321965014,0,0,22,1.00862305673903,0,67,0.968253336645052,0,16,22,67,1,1,0.0002894200608917208,0,0,,0,0,,12,76.43144081073685,56.122061142229214,1.361878720331349,2.8695992629633844,0,8,348,C,C,1.7,1.7,3.4,3.088506812360949,3.4,0.9083843565767498,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.007927519818799546,,,,14.589467185815938,0.5637643786446186,13.949703962161907,2zd0_1_TRP_9
True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C16H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h16-18H,2-15H2,1H3","InChI=1S/C16H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h2-15H2,1H3,(H,17,18)",False,True,False,True,True,True,True,True,True,17,0.9838656643595199,1.0061902475586175,0,0,17,1.0028860594214821,0,119,1.0984695359075165,0,17,17,119,0,0,,0,0,,0,0,,32,25.290578981068183,21.576499742114073,1.1721353919006978,2.1792950442746384,3,6,1194,C,N,1.7,1.6,3.3,2.1792950442746384,3.3,0.6603924376589814,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.04695121951219512,,,,9.643876256406907,0.9976338085679353,7.354557758544381,5f2t_1_PLM_0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C14H28O6/c1-2-3-4-5-6-7-8-19-14-13(18)12(17)11(16)10(9-15)20-14/h10-18H,2-9H2,1H3/t10-,11-,12+,13-,14-/m1/s1","InChI=1S/C14H28O6/c1-2-3-4-5-6-7-8-19-14-13(18)12(17)11(16)10(9-15)20-14/h10-18H,2-9H2,1H3/t10-,11-,12+,13-,14-/m1/s1",True,True,True,True,True,True,True,True,True,20,0.9876692782517751,1.0081176835293142,0,0,25,1.008661905511766,0,145,1.0527469904632656,0,20,25,145,0,0,,5,5,0.4109942886459361,0,0,,28,72.01913819428772,42.370323114199564,1.699754283208474,1.867727667514727,3,12,1389,C,C,1.7,1.7,3.4,1.867727667514727,3.4,0.5493316669160961,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.034045922406967535,,,,7.840647456014076,0.8874192166785768,6.108266583526376,5b5s_1_BOG_0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C10H19F3N4O2S/c11-10(12,13)19-7-3-1-2-6(4-7)15-9(18)16-8-5-14-17-20-8/h6-9,14-18H,1-5H2/t6-,7+,8+,9+/m0/s1","InChI=1S/C10H7F3N4O2S/c11-10(12,13)19-7-3-1-2-6(4-7)15-9(18)16-8-5-14-17-20-8/h1-5H,(H2,15,16,18)",False,True,False,True,True,False,False,False,False,21,0.97658649809183,1.0053257359390912,0,0,29,1.026711030204923,0,140,0.9831491719226981,0,21,29,140,2,2,2.400583285039337e-05,0,0,,0,0,,7,111.39073506974945,75.18994944245568,1.481457773222722,1.4754409984814707,4,10,988,F,N,1.5,1.6,3.1,1.4754409984814707,3.1,0.4759487091875712,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.051204165762638316,,,,10.457496765813506,1.6415268796912308,7.955130638157372,5hmr_1_FDZ_0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C5H14NO/c1-6(2,3)4-5-7/h7H,4-5H2,1-3H3/q+1","InChI=1S/C5H14NO/c1-6(2,3)4-5-7/h7H,4-5H2,1-3H3/q+1",True,True,True,True,True,True,True,True,True,6,0.980451218934345,1.0076813074395876,0,0,8,1.002399307121186,0,7,1.072750734283622,0,6,8,7,0,0,,0,0,,0,0,,14,50.51727039722709,22.07556756131201,2.2883792345053853,2.6863106465932036,0,5,3323,C,O,1.7,1.55,3.25,2.6863106465932036,3.25,0.826557122028678,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.03182751540041068,,,,48.14465510739484,0.19732488634383671,48.07681093213532,2wwc_1_CHT_2
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,"InChI=1S/C20H41N7O7/c21-19-24-15-14(17(31)25-19)27-11(7-22-15)8-26(20(27)34)10-3-1-9(2-4-10)16(30)23-12(18(32)33)5-6-13(28)29/h9-20,22-25,28-34H,1-8,21H2/t9-,10-,11-,12+,14+,15+,16-,17+,19-,20+/m1/s1","InChI=1S/C20H21N7O7/c21-19-24-15-14(17(31)25-19)27-11(7-22-15)8-26(20(27)34)10-3-1-9(2-4-10)16(30)23-12(18(32)33)5-6-13(28)29/h1-4,11-12H,5-8H2,(H,23,30)(H,28,29)(H,32,33)(H4,21,22,24,25,31)/t11-,12+/m1/s1",False,True,False,True,True,False,True,True,False,37,0.9746641193951977,1.0153033689018065,0,0,54,1.0067448379189297,0,470,0.943715623657739,0,37,54,470,2,2,0.00026938620625453075,0,0,,0,0,,21,135.61712460650458,78.086534416596,1.7367543023868839,2.317443179454462,1,2,908,N,O,1.6,1.55,3.1500000000000004,2.317443179454462,3.1500000000000004,0.7356962474458608,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.009853494100868663,,,,1.1819238238118894,1.0155589744036677,0.4375525431424032,4b4v_1_L34_0
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C14H28O6/c1-2-3-4-5-6-7-8-19-14-13(18)12(17)11(16)10(9-15)20-14/h10-18H,2-9H2,1H3/t10-,11-,12+,13-,14-/m1/s1","InChI=1S/C14H28O6/c1-2-3-4-5-6-7-8-19-14-13(18)12(17)11(16)10(9-15)20-14/h10-18H,2-9H2,1H3/t10-,11-,12+,13-,14-/m1/s1",True,True,True,True,True,True,True,True,True,20,0.9770423717156324,1.008410351076831,0,0,25,1.0106471277035847,0,145,1.0605712816412367,0,20,25,145,0,0,,5,5,0.32257138798057594,0,0,,28,93.11090622325078,42.370323114199564,2.1975500628657354,1.940542091787745,3,0,809,C,O,1.7,1.55,3.25,1.940542091787745,3.25,0.5970898743962292,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.06423299421504089,,,,10.15619719230579,1.2674015601563688,8.303333271111667,3zjx_1_BOG_0
True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C7H14O2/c8-7(9)6-4-2-1-3-5-6/h6-9H,1-5H2","InChI=1S/C7H6O2/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H,8,9)",False,True,False,True,True,True,True,True,True,9,0.9972081382058645,1.007062278997451,0,0,11,0.9967539590537358,0,16,1.0031794821831497,0,9,11,16,1,1,1.075762309152295e-05,0,0,,0,0,,6,21.96848840400753,13.526233680041816,1.6241393519928908,2.560139560648992,0,0,5280,O,N,1.55,1.6,3.1500000000000004,2.560139560648992,3.1500000000000004,0.8127427176663466,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.030691708657810353,,,,40.427979920470925,0.08570554834224829,40.35111422513634,5fxf_1_BEZ_0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/C7H18NOS/c1-7(9)10-6-5-8(2,3)4/h7,9H,5-6H2,1-4H3/q+1/t7-/m1/s1","InChI=1S/C7H16NOS/c1-7(9)10-6-5-8(2,3)4/h5-6H2,1-4H3/q+1",False,True,False,True,True,False,False,False,False,9,0.9924589913983215,1.0034384103618614,0,0,12,1.0000994058080521,0,24,1.0161666261363005,0,9,12,24,0,0,,0,0,,0,0,,16,53.12098198484929,21.779356260813508,2.4390519787964156,1.8019140129318039,7,4,126,C,O,1.7,1.55,3.25,1.8019140129318039,3.25,0.5544350809020935,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.1169284467713787,,,,2.740756185617393,0.9948522511900315,1.474347613183536,6uqy_2_AT3_0
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C10H21N5/c1-7-2-3-15(4-7)10-8-9(12-5-11-8)13-6-14-10/h7-14H,2-6H2,1H3/t7-,8+,9+,10-/m1/s1","InChI=1S/C10H9N5/c1-7-2-3-15(4-7)10-8-9(12-5-11-8)13-6-14-10/h2-6H,1H3,(H,11,12,13,14)",False,True,False,True,True,False,False,False,False,17,0.9977933340505147,1.0062004517472507,0,0,24,1.004107784736299,0,64,1.0040998895816462,0,17,24,64,2,2,2.7192678018678196e-05,0,0,,0,0,,9,111.337207208213,93.88152557687934,1.1859330845347122,2.7942270594924823,0,3,938,C,C,1.7,1.7,3.4,2.7942270594924823,3.4,0.8218314880860242,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.01960210649502633,,,,13.545660973192362,0.6086415906911515,12.981158299472183,5hhz_1_ZME_0
True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C5H13NO4/c6-3(5(9)10)1-2-4(7)8/h3-5,7-10H,1-2,6H2/t3-/m1/s1","InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)/t3-/m1/s1",False,True,False,True,True,True,True,True,True,9,0.9880944491571844,1.0072393923047882,0,0,11,1.0070049925253481,0,25,1.0385318776147086,0,9,11,25,0,0,,0,0,,0,0,,9,23.838294030271303,9.57643586385004,2.4892657737371957,2.3955728584203015,0,6,2930,O,O,1.55,1.55,3.1,2.3955728584203015,3.1,0.7727654382000972,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.05778491171749599,,,,34.34615002267358,1.0937867327305704,34.20314178437414,6wyz_1_DGL_1
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,"InChI=1S/CH6N2O2/c2-1(4)3-5/h1,3-5H,2H2/t1-/m0/s1","InChI=1S/CH4N2O2/c2-1(4)3-5/h5H,(H3,2,3,4)",False,True,False,True,True,False,False,False,False,4,1.0016226714086998,1.0024967143000119,0,0,4,0.9927413668470555,0,2,0.999988412651756,0,4,4,2,0,0,,0,0,,0,0,,4,1.8575661235496985,2.024908282209657,0.9173581538827288,2.0000277248078318,3,2,2322,O,N,1.55,1.6,3.1500000000000004,2.0000277248078318,3.1500000000000004,0.6349294364469307,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.11392405063291139,,,,2.593654167771794,0.0564980683944648,1.038151372584946,3ub9_1_NHY_1
True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1","InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1",True,True,True,True,True,True,True,True,True,12,0.9872372553362134,1.0079855363347414,0,0,17,1.005595851734078,0,37,1.0596763782306453,0,12,17,37,0,0,,5,5,0.2797653764831665,0,0,,12,46.51262917158743,30.099157175897453,1.5453133421567504,1.8461815241194466,1,5,3651,O,O,1.55,1.55,3.1,1.8461815241194466,3.1,0.5955424271353054,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.06472261735419631,,,,33.56239731063123,0.2902533389348752,33.32187102791874,4tvd_1_BGC_4
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C11H22N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h7-11,13-15H,1-6,12H2/t7-,8-,9-,10+/m0/s1","InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1",False,True,False,True,True,False,True,True,False,16,0.9915829778470968,1.0031734459636048,0,0,22,0.9989728526846902,0,67,0.9936034474988525,0,16,22,67,1,1,4.828668193890273e-05,0,0,,0,0,,12,92.93556321557716,56.122061142229214,1.6559542063156252,2.6871096925879345,0,13,2895,O,C,1.55,1.7,3.25,2.6871096925879345,3.25,0.8268029823347491,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.01310914790538615,,,,31.117814335232477,0.8067067174631994,30.7308454675877,1qaw_1_TRP_7
True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,"InChI=1S/C21H47N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h9-21,24-26,29-37,43-44H,1-8,22-23H2/t9-,10+,11+,12-,13+,14+,15+,16+,17-,18+,19+,20+,21+/m0/s1","InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1",False,True,False,True,False,False,False,True,False,48,0.989954482462309,1.0057848583332787,0,0,73,1.0081160871883768,0,825,0.9810059809267698,0,48,73,825,2,2,2.655100302612068e-05,0,0,,0,0,,27,196.18942079929118,114.23302409231333,1.7174492434057225,1.4993777476006505,6,42,9923,O,O,1.55,1.55,3.1,1.4993777476006505,3.1,0.48367024116150015,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0698887685795846,,,,41.01313244765189,1.5035130477349175,39.12624419304347,3ada_1_NAD_0
